_id,Año,Entidad,Población,Sexo,Edad,Cantidad,Totales,Porcentaje,Tasa
7727,2010,CAMPECHE,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,28422,145925,0.194771287,
7728,2010,COAHUILA,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,102882,486532,0.211459883,
7729,2010,COLIMA,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,16355,109770,0.14899335,
7730,2010,CHIAPAS,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,418681,995666,0.420503462,
7731,2010,CHIHUAHUA,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,141602,596991,0.237192856,
7732,2010,CIUDAD DE MÉXICO,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,414015,1199088,0.345274909,
7733,2010,DURANGO,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,87933,303057,0.290153337,
7734,2010,GUANAJUATO,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,270461,1039154,0.260270374,
7735,2010,GUERRERO,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,305711,686291,0.445453896,
7736,2010,HIDALGO,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,147583,484439,0.304647231,
7737,2010,JALISCO,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,435677,1303498,0.3342368,
7738,2010,MÉXICO,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,1033785,2650403,0.39004823,
7739,2010,MICHOACÁN,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,336704,797828,0.4220258,
7740,2010,MORELOS,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,100602,303089,0.331922307,
7741,2010,NAYARIT,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,40490,193938,0.208778063,
7742,2010,NUEVO LEÓN,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,148060,763370,0.193955749,
7743,2010,OAXACA,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,301560,728032,0.414212562,
7744,2010,PUEBLA,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,535346,1097674,0.487709466,
7745,2010,QUERÉTARO,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,71291,333733,0.213616873,
7746,2010,QUINTANA ROO,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,65979,232204,0.284142392,
7747,2010,SAN LUIS POTOSÍ,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,111665,482696,0.231336079,
7748,2010,SINALOA,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,108186,485559,0.222807115,
7749,2010,SONORA,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,106824,469206,0.227669723,
7750,2010,TABASCO,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,93429,409125,0.22836297,
7751,2010,TAMAULIPAS,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,116401,548798,0.21210172,
7752,2010,TLAXCALA,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,76519,218433,0.35030879,
7753,2010,VERACRUZ,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,520601,1317574,0.395120881,
7754,2010,YUCATÁN,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,70381,329948,0.21330937,
7755,2010,ZACATECAS,Población sin afiliación a servicio de salud,Hombre,0 a 17 años,74056,277607,0.266765607,
7756,2010,NACIONAL,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,1653427,5181379,0.319109449,
7757,2010,AGUASCALIENTES,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,9324,59616,0.156400966,
7758,2010,BAJA CALIFORNIA,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,39022,144067,0.270860086,
7759,2010,BAJA CALIFORNIA SUR,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,5141,29918,0.171836353,
7760,2010,CAMPECHE,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,7030,37608,0.186928313,
7761,2010,COAHUILA,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,23705,126957,0.186716762,
7762,2010,COLIMA,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,3990,28587,0.139573932,
7763,2010,CHIAPAS,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,120380,266799,0.451201091,
7764,2010,CHIHUAHUA,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,36655,159069,0.230434591,
7765,2010,CIUDAD DE MÉXICO,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,101740,303544,0.335173813,
7766,2010,DURANGO,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,21601,79654,0.271185377,
7767,2010,GUANAJUATO,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,65365,270206,0.241908026,
7768,2010,GUERRERO,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,80405,173763,0.462727969,
7769,2010,HIDALGO,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,37985,125688,0.3022166,
7770,2010,JALISCO,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,103107,341197,0.302191989,
7771,2010,MÉXICO,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,271696,703485,0.386214347,
7772,2010,MICHOACÁN,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,84372,210081,0.401616519,
7773,2010,MORELOS,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,26361,76235,0.345786056,
7774,2010,NAYARIT,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,10577,51906,0.203772204,
7775,2010,NUEVO LEÓN,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,35842,203285,0.176314042,
7776,2010,OAXACA,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,72697,184214,0.394633415,
7777,2010,PUEBLA,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,141264,282929,0.499291342,
7778,2010,QUERÉTARO,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,17224,87944,0.195851906,
7779,2010,QUINTANA ROO,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,17577,65525,0.26824876,
7780,2010,SAN LUIS POTOSÍ,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,26931,121584,0.221501184,
7781,2010,SINALOA,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,26053,123779,0.210479968,
7782,2010,SONORA,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,26159,123054,0.212581468,
7783,2010,TABASCO,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,28451,109498,0.25983123,
7784,2010,TAMAULIPAS,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,29869,148480,0.20116514,
7785,2010,TLAXCALA,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,20661,57093,0.361883243,
7786,2010,VERACRUZ,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,127204,326389,0.389731272,
7787,2010,YUCATÁN,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,16712,84508,0.197756425,
7788,2010,ZACATECAS,Población sin afiliación a servicio de salud,Mujer,0 a 4 años,18327,74717,0.245285544,
7789,2010,NACIONAL,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,1760567,5443362,0.323433753,
7790,2010,AGUASCALIENTES,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,10778,63302,0.170263183,
7791,2010,BAJA CALIFORNIA,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,39390,149294,0.263841815,
7792,2010,BAJA CALIFORNIA SUR,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,5914,29698,0.199137989,
7793,2010,CAMPECHE,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,7134,38541,0.18510158,
7794,2010,COAHUILA,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,26300,132878,0.197925917,
7795,2010,COLIMA,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,4385,29535,0.148467919,
7796,2010,CHIAPAS,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,113309,274635,0.412580334,
7797,2010,CHIHUAHUA,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,38535,164587,0.234131493,
7798,2010,CIUDAD DE MÉXICO,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,110591,324063,0.34126389,
7799,2010,DURANGO,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,23825,82030,0.290442521,
7800,2010,GUANAJUATO,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,72886,285424,0.255360446,
7801,2010,GUERRERO,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,82630,187144,0.441531655,
7802,2010,HIDALGO,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,41318,133725,0.308977379,
7803,2010,JALISCO,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,117854,357767,0.329415513,
7804,2010,MÉXICO,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,286918,738043,0.388755127,
7805,2010,MICHOACÁN,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,90689,214843,0.422117546,
7806,2010,MORELOS,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,26808,81808,0.327694113,
7807,2010,NAYARIT,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,10751,51690,0.20798994,
7808,2010,NUEVO LEÓN,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,37520,211423,0.177464136,
7809,2010,OAXACA,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,80664,197799,0.407807926,
7810,2010,PUEBLA,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,150533,306264,0.491513857,
7811,2010,QUERÉTARO,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,18335,90311,0.203020673,
7812,2010,QUINTANA ROO,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,16987,62845,0.270299944,
7813,2010,SAN LUIS POTOSÍ,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,29477,132887,0.221820043,
7814,2010,SINALOA,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,29627,129828,0.228201929,
7815,2010,SONORA,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,28830,127352,0.226380426,
7816,2010,TABASCO,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,24181,110916,0.218011829,
7817,2010,TAMAULIPAS,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,30774,150504,0.204472971,
7818,2010,TLAXCALA,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,20853,60657,0.343785548,
7819,2010,VERACRUZ,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,144569,358992,0.402708138,
7820,2010,YUCATÁN,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,17779,89695,0.198216177,
7821,2010,ZACATECAS,Población sin afiliación a servicio de salud,Mujer,5 a 9 años,20423,74882,0.272735771,
7822,2010,NACIONAL,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,1733085,5392324,0.321398529,
7823,2010,AGUASCALIENTES,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,11360,61191,0.185648216,
7824,2010,BAJA CALIFORNIA,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,39860,149989,0.265752822,
7825,2010,BAJA CALIFORNIA SUR,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,5799,28040,0.206811698,
7826,2010,CAMPECHE,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,7529,40168,0.187437761,
7827,2010,COAHUILA,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,27151,132040,0.205627083,
7828,2010,COLIMA,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,4137,28766,0.143815616,
7829,2010,CHIAPAS,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,108948,270622,0.402583678,
7830,2010,CHIHUAHUA,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,36702,159912,0.229513733,
7831,2010,CIUDAD DE MÉXICO,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,111839,325671,0.343410988,
7832,2010,DURANGO,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,23686,82211,0.288112296,
7833,2010,GUANAJUATO,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,73488,286988,0.256066456,
7834,2010,GUERRERO,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,84251,194490,0.433189367,
7835,2010,HIDALGO,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,38876,129722,0.299687023,
7836,2010,JALISCO,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,119298,352296,0.338630016,
7837,2010,MÉXICO,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,270621,705406,0.383638642,
7838,2010,MICHOACÁN,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,93200,220168,0.423313106,
7839,2010,MORELOS,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,26442,82665,0.319869352,
7840,2010,NAYARIT,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,10047,50941,0.197228166,
7841,2010,NUEVO LEÓN,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,38210,204003,0.187301167,
7842,2010,OAXACA,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,85231,204945,0.415872551,
7843,2010,PUEBLA,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,140397,299188,0.469260131,
7844,2010,QUERÉTARO,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,18980,90155,0.210526316,
7845,2010,QUINTANA ROO,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,16894,59518,0.283846903,
7846,2010,SAN LUIS POTOSÍ,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,29663,133319,0.222496418,
7847,2010,SINALOA,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,29530,132975,0.222071818,
7848,2010,SONORA,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,28275,125547,0.225214462,
7849,2010,TABASCO,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,22627,108972,0.207640495,
7850,2010,TAMAULIPAS,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,29858,144365,0.206822983,
7851,2010,TLAXCALA,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,19875,58664,0.338793809,
7852,2010,VERACRUZ,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,141269,364602,0.387460848,
7853,2010,YUCATÁN,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,18826,89683,0.209917153,
7854,2010,ZACATECAS,Población sin afiliación a servicio de salud,Mujer,10 a 14 años,20216,75102,0.269180581,
7855,2010,NACIONAL,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,1176175,3334500,0.352729045,
7856,2010,AGUASCALIENTES,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,8588,36967,0.232315308,
7857,2010,BAJA CALIFORNIA,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,26984,88034,0.306517936,
7858,2010,BAJA CALIFORNIA SUR,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,3870,16964,0.228130158,
7859,2010,CAMPECHE,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,5489,25213,0.217705152,
7860,2010,COAHUILA,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,20991,79380,0.264436886,
7861,2010,COLIMA,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,2790,18489,0.150900535,
7862,2010,CHIAPAS,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,69578,163816,0.424732627,
7863,2010,CHIHUAHUA,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,25367,96390,0.263170453,
7864,2010,CIUDAD DE MÉXICO,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,77704,211382,0.36759989,
7865,2010,DURANGO,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,15951,50143,0.318110205,
7866,2010,GUANAJUATO,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,52748,175579,0.300423171,
7867,2010,GUERRERO,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,52288,117278,0.445846621,
7868,2010,HIDALGO,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,25645,82684,0.310156741,
7869,2010,JALISCO,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,81291,213126,0.381422257,
7870,2010,MÉXICO,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,181503,439140,0.41331466,
7871,2010,MICHOACÁN,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,62261,138670,0.448986803,
7872,2010,MORELOS,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,18610,53416,0.348397484,
7873,2010,NAYARIT,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,6801,32240,0.210949132,
7874,2010,NUEVO LEÓN,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,32848,119744,0.274318546,
7875,2010,OAXACA,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,55848,129049,0.432765849,
7876,2010,PUEBLA,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,92128,186631,0.493637177,
7877,2010,QUERÉTARO,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,14814,56933,0.260200587,
7878,2010,QUINTANA ROO,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,12632,37540,0.336494406,
7879,2010,SAN LUIS POTOSÍ,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,22078,83079,0.26574706,
7880,2010,SINALOA,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,18588,82338,0.225752387,
7881,2010,SONORA,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,18484,74435,0.248324041,
7882,2010,TABASCO,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,15929,68157,0.233710404,
7883,2010,TAMAULIPAS,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,21497,87522,0.245618245,
7884,2010,TLAXCALA,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,12665,36095,0.350879623,
7885,2010,VERACRUZ,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,91739,230508,0.397986187,
7886,2010,YUCATÁN,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,14993,57675,0.259956654,
7887,2010,ZACATECAS,Población sin afiliación a servicio de salud,Mujer,15 a 17 años,13473,45883,0.293638167,
7888,2010,NACIONAL,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,6323254,19351565,0.326756725,
7889,2010,AGUASCALIENTES,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,40050,221076,0.18115942,
7890,2010,BAJA CALIFORNIA,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,145256,531384,0.273354109,
7891,2010,BAJA CALIFORNIA SUR,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,20724,104620,0.19808832,
7892,2010,CAMPECHE,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,27182,141530,0.192058221,
7893,2010,COAHUILA,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,98147,471255,0.208267286,
7894,2010,COLIMA,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,15302,105377,0.145211953,
7895,2010,CHIAPAS,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,412215,975872,0.422406832,
7896,2010,CHIHUAHUA,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,137259,579958,0.236670586,
7897,2010,CIUDAD DE MÉXICO,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,401874,1164660,0.345056926,
7898,2010,DURANGO,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,85063,294038,0.28929254,
7899,2010,GUANAJUATO,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,264487,1018197,0.259760145,
7900,2010,GUERRERO,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,299574,672675,0.445347307,
7901,2010,HIDALGO,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,143824,471819,0.304828758,
7902,2010,JALISCO,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,421550,1264386,0.333402932,
7903,2010,MÉXICO,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,1010738,2586074,0.390838777,
7904,2010,MICHOACÁN,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,330522,783762,0.421712203,
7905,2010,MORELOS,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,98221,294124,0.333944187,
7906,2010,NAYARIT,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,38176,186777,0.204393475,
7907,2010,NUEVO LEÓN,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,144420,738455,0.195570482,
7908,2010,OAXACA,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,294440,716007,0.41122503,
7909,2010,PUEBLA,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,524322,1075012,0.487735951,
7910,2010,QUERÉTARO,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,69353,325343,0.213168871,
7911,2010,QUINTANA ROO,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,64090,225428,0.284303636,
7912,2010,SAN LUIS POTOSÍ,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,108149,470869,0.229679592,
7913,2010,SINALOA,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,103798,468920,0.221355455,
7914,2010,SONORA,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,101748,450388,0.22591188,
7915,2010,TABASCO,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,91188,397543,0.22937896,
7916,2010,TAMAULIPAS,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,111998,530871,0.210970273,
7917,2010,TLAXCALA,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,74054,212509,0.348474653,
7918,2010,VERACRUZ,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,504781,1280491,0.39420894,
7919,2010,YUCATÁN,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,68310,321561,0.212432478,
7920,2010,ZACATECAS,Población sin afiliación a servicio de salud,Mujer,0 a 17 años,72439,270584,0.267713538,
7921,2010,NACIONAL,Población casada o en unión libre,Total,12 a 14 años,32306,6504132,0.004966996,
7922,2010,AGUASCALIENTES,Población casada o en unión libre,Total,12 a 14 años,322,72952,0.004413861,
7923,2010,BAJA CALIFORNIA,Población casada o en unión libre,Total,12 a 14 años,662,180943,0.003658611,
7924,2010,BAJA CALIFORNIA SUR,Población casada o en unión libre,Total,12 a 14 años,136,33794,0.004024383,
7925,2010,CAMPECHE,Población casada o en unión libre,Total,12 a 14 años,329,49029,0.006710314,
7926,2010,COAHUILA,Población casada o en unión libre,Total,12 a 14 años,833,158258,0.005263557,
7927,2010,COLIMA,Población casada o en unión libre,Total,12 a 14 años,207,35352,0.005855397,
7928,2010,CHIAPAS,Población casada o en unión libre,Total,12 a 14 años,2351,329418,0.007136829,
7929,2010,CHIHUAHUA,Población casada o en unión libre,Total,12 a 14 años,923,191030,0.004831702,
7930,2010,CIUDAD DE MÉXICO,Población casada o en unión libre,Total,12 a 14 años,1306,394949,0.003306756,
7931,2010,DURANGO,Población casada o en unión libre,Total,12 a 14 años,512,99886,0.005125843,
7932,2010,GUANAJUATO,Población casada o en unión libre,Total,12 a 14 años,1559,344604,0.004524033,
7933,2010,GUERRERO,Población casada o en unión libre,Total,12 a 14 años,2050,236597,0.008664522,
7934,2010,HIDALGO,Población casada o en unión libre,Total,12 a 14 años,598,157560,0.00379538,
7935,2010,JALISCO,Población casada o en unión libre,Total,12 a 14 años,1732,421405,0.00411006,
7936,2010,MÉXICO,Población casada o en unión libre,Total,12 a 14 años,3443,843361,0.004082475,
7937,2010,MICHOACÁN,Población casada o en unión libre,Total,12 a 14 años,1797,266760,0.006736392,
7938,2010,MORELOS,Población casada o en unión libre,Total,12 a 14 años,536,100156,0.005351651,
7939,2010,NAYARIT,Población casada o en unión libre,Total,12 a 14 años,336,61659,0.005449326,
7940,2010,NUEVO LEÓN,Población casada o en unión libre,Total,12 a 14 años,930,240349,0.003869373,
7941,2010,OAXACA,Población casada o en unión libre,Total,12 a 14 años,1305,250842,0.005202478,
7942,2010,PUEBLA,Población casada o en unión libre,Total,12 a 14 años,1705,360642,0.00472768,
7943,2010,QUERÉTARO,Población casada o en unión libre,Total,12 a 14 años,386,108321,0.003563483,
7944,2010,QUINTANA ROO,Población casada o en unión libre,Total,12 a 14 años,390,71619,0.005445482,
7945,2010,SAN LUIS POTOSÍ,Población casada o en unión libre,Total,12 a 14 años,676,160653,0.004207827,
7946,2010,SINALOA,Población casada o en unión libre,Total,12 a 14 años,916,162100,0.005650833,
7947,2010,SONORA,Población casada o en unión libre,Total,12 a 14 años,595,151436,0.003929053,
7948,2010,TABASCO,Población casada o en unión libre,Total,12 a 14 años,1031,132365,0.007789068,
7949,2010,TAMAULIPAS,Población casada o en unión libre,Total,12 a 14 años,781,173319,0.004506142,
7950,2010,TLAXCALA,Población casada o en unión libre,Total,12 a 14 años,311,70593,0.004405536,
7951,2010,VERACRUZ,Población casada o en unión libre,Total,12 a 14 años,2618,444529,0.00588938,
7952,2010,YUCATÁN,Población casada o en unión libre,Total,12 a 14 años,535,109184,0.004899985,
7953,2010,ZACATECAS,Población casada o en unión libre,Total,12 a 14 años,495,90467,0.005471608,
7954,2010,NACIONAL,Población casada o en unión libre,Total,15 a 17 años,402149,6710948,0.059924321,
7955,2010,AGUASCALIENTES,Población casada o en unión libre,Total,15 a 17 años,4327,74156,0.058349965,
7956,2010,BAJA CALIFORNIA,Población casada o en unión libre,Total,15 a 17 años,9638,179165,0.053793989,
7957,2010,BAJA CALIFORNIA SUR,Población casada o en unión libre,Total,15 a 17 años,2278,34715,0.065620049,
7958,2010,CAMPECHE,Población casada o en unión libre,Total,15 a 17 años,3440,50917,0.067560932,
7959,2010,COAHUILA,Población casada o en unión libre,Total,15 a 17 años,11205,160612,0.069764401,
7960,2010,COLIMA,Población casada o en unión libre,Total,15 a 17 años,2264,37542,0.060305791,
7961,2010,CHIAPAS,Población casada o en unión libre,Total,15 a 17 años,25732,326491,0.078813811,
7962,2010,CHIHUAHUA,Población casada o en unión libre,Total,15 a 17 años,12486,194548,0.064179534,
7963,2010,CIUDAD DE MÉXICO,Población casada o en unión libre,Total,15 a 17 años,15260,426210,0.035803946,
7964,2010,DURANGO,Población casada o en unión libre,Total,15 a 17 años,7225,101362,0.071279178,
7965,2010,GUANAJUATO,Población casada o en unión libre,Total,15 a 17 años,20945,350164,0.05981483,
7966,2010,GUERRERO,Población casada o en unión libre,Total,15 a 17 años,20910,234382,0.089213335,
7967,2010,HIDALGO,Población casada o en unión libre,Total,15 a 17 años,8753,166849,0.052460608,
7968,2010,JALISCO,Población casada o en unión libre,Total,15 a 17 años,21235,431468,0.049215701,
7969,2010,MÉXICO,Población casada o en unión libre,Total,15 a 17 años,44738,882563,0.050690999,
7970,2010,MICHOACÁN,Población casada o en unión libre,Total,15 a 17 años,21519,277311,0.077598797,
7971,2010,MORELOS,Población casada o en unión libre,Total,15 a 17 años,6907,107149,0.064461638,
7972,2010,NAYARIT,Población casada o en unión libre,Total,15 a 17 años,5105,65420,0.07803424,
7973,2010,NUEVO LEÓN,Población casada o en unión libre,Total,15 a 17 años,13333,242572,0.054965124,
7974,2010,OAXACA,Población casada o en unión libre,Total,15 a 17 años,14903,256644,0.058068765,
7975,2010,PUEBLA,Población casada o en unión libre,Total,15 a 17 años,21850,372942,0.058588199,
7976,2010,QUERÉTARO,Población casada o en unión libre,Total,15 a 17 años,4712,114011,0.041329345,
7977,2010,QUINTANA ROO,Población casada o en unión libre,Total,15 a 17 años,5212,76100,0.06848883,
7978,2010,SAN LUIS POTOSÍ,Población casada o en unión libre,Total,15 a 17 años,9037,167440,0.053971572,
7979,2010,SINALOA,Población casada o en unión libre,Total,15 a 17 años,11553,166943,0.069203261,
7980,2010,SONORA,Población casada o en unión libre,Total,15 a 17 años,8504,151792,0.056024033,
